us,Red,IR,Ratio,Ambient,Vel,Accel,Notes
844348282,5,170,0.0294,866,-0.0602,-0.0196,
844410282,5,170,0.0294,866,-0.0602,-0.0196,
844473674,5,170,0.0294,866,-0.0602,-0.0196,
844598282,5,170,0.0294,866,-0.0602,-0.0196,
844721282,5,170,0.0294,866,-0.0602,-0.0196,
844782638,5,170,0.0294,866,-0.0602,-0.0196,
844907282,5,170,0.0294,866,-0.0602,-0.0196,
844968617,5,170,0.0294,866,-0.0602,-0.0196,
845094949,5,170,0.0294,866,-0.0602,-0.0196,
845158287,5,170,0.0294,866,-0.0602,-0.0196,
845219282,5,170,0.0294,866,-0.0602,-0.0196,
845285286,5,170,0.0294,866,-0.0602,-0.0196,
845597276,5,170,0.0294,866,-0.0602,-0.0196,
845661282,5,170,0.0294,866,-0.0602,-0.0196,
845723280,5,170,0.0294,866,-0.0602,-0.0196,
845786279,5,170,0.0294,866,-0.0602,-0.0196,
845848279,5,170,0.0294,866,-0.0602,-0.0196,
846223282,5,170,0.0294,866,-0.0602,-0.0196,
846410282,5,170,0.0294,866,-0.0602,-0.0196,
846473282,5,170,0.0294,866,-0.0602,-0.0196,
846661085,5,170,0.0294,866,-0.0602,-0.0196,
846784276,5,170,0.0294,866,-0.0602,-0.0196,
846909282,5,170,0.0294,866,-0.0602,-0.0196,
846973007,5,170,0.0294,866,-0.0602,-0.0196,
847035282,5,170,0.0294,866,-0.0602,-0.0196,
847218301,5,170,0.0294,866,-0.0602,-0.0196,
847282995,5,170,0.0294,866,-0.0602,-0.0196,
847409295,5,170,0.0294,866,-0.0602,-0.0196,
847472282,5,170,0.0294,866,-0.0602,-0.0196,
847536282,5,170,0.0294,866,-0.0602,-0.0196,
847666282,5,170,0.0294,866,-0.0602,-0.0196,
847729282,5,170,0.0294,866,-0.0602,-0.0196,
847790282,5,170,0.0294,866,-0.0602,-0.0196,
847855125,5,170,0.0294,866,-0.0602,-0.0196,
847920282,5,170,0.0294,866,-0.0602,-0.0196,
847981279,5,170,0.0294,866,-0.0602,-0.0196,
848044282,5,170,0.0294,866,-0.0602,-0.0196,
848107282,5,170,0.0294,866,-0.0602,-0.0196,
848232282,5,170,0.0294,866,-0.0602,-0.0196,
848293279,5,170,0.0294,866,-0.0602,-0.0196,
848419282,5,170,0.0294,866,-0.0602,-0.0196,
848482387,5,170,0.0294,866,-0.0602,-0.0196,
848545287,5,170,0.0294,866,-0.0602,-0.0196,
848730282,5,170,0.0294,866,-0.0602,-0.0196,
848794041,5,170,0.0294,866,-0.0602,-0.0196,
848980282,5,170,0.0294,866,-0.0602,-0.0196,
849042284,5,170,0.0294,866,-0.0602,-0.0196,
849106077,5,170,0.0294,866,-0.0602,-0.0196,
849167282,5,170,0.0294,866,-0.0602,-0.0196,
849228282,5,170,0.0294,866,-0.0602,-0.0196,
849289282,5,170,0.0294,866,-0.0602,-0.0196,
849480276,5,170,0.0294,866,-0.0602,-0.0196,
849606356,5,170,0.0294,866,-0.0602,-0.0196,
849731623,5,170,0.0294,866,-0.0602,-0.0196,
849855282,5,170,0.0294,866,-0.0602,-0.0196,
849981282,5,170,0.0294,866,-0.0602,-0.0196,
850045291,5,170,0.0294,866,-0.0602,-0.0196,
850106282,5,170,0.0294,866,-0.0602,-0.0196,
850168282,5,170,0.0294,866,-0.0602,-0.0196,
850230282,5,170,0.0294,866,-0.0602,-0.0196,
850540482,5,170,0.0294,866,-0.0602,-0.0196,
850666280,5,170,0.0294,866,-0.0602,-0.0196,
850727284,5,170,0.0294,866,-0.0602,-0.0196,
850790282,5,170,0.0294,866,-0.0602,-0.0196,
850976309,5,170,0.0294,866,-0.0602,-0.0196,
851040446,5,170,0.0294,866,-0.0602,-0.0196,
851103282,5,170,0.0294,866,-0.0602,-0.0196,
851165282,5,170,0.0294,866,-0.0602,-0.0196,
851417722,5,170,0.0294,866,-0.0602,-0.0196,
851479282,5,170,0.0294,866,-0.0602,-0.0196,
851605484,5,170,0.0294,866,-0.0602,-0.0196,
851667282,5,170,0.0294,866,-0.0602,-0.0196,
851728279,5,170,0.0294,866,-0.0602,-0.0196,
851915280,5,170,0.0294,866,-0.0602,-0.0196,
852040710,5,170,0.0294,866,-0.0602,-0.0196,
852103282,5,170,0.0294,866,-0.0602,-0.0196,
852167282,5,170,0.0294,866,-0.0602,-0.0196,
852352282,5,170,0.0294,866,-0.0602,-0.0196,
852415282,5,170,0.0294,866,-0.0602,-0.0196,
852478282,7,180,0.0389,874,-0.1046,-0.0172,
852540560,7,180,0.0389,874,-0.1046,-0.0172,
852603287,7,180,0.0389,874,-0.1046,-0.0172,
852665282,7,180,0.0389,874,-0.1046,-0.0172,
852854603,7,180,0.0389,874,-0.1046,-0.0172,
852915276,7,180,0.0389,874,-0.1046,-0.0172,
852977282,7,180,0.0389,874,-0.1046,-0.0172,
853041282,7,180,0.0389,874,-0.1046,-0.0172,
853103282,7,180,0.0389,874,-0.1046,-0.0172,
853166789,7,180,0.0389,874,-0.1046,-0.0172,
853228276,7,180,0.0389,874,-0.1046,-0.0172,
853289282,7,180,0.0389,874,-0.1046,-0.0172,
853601282,7,180,0.0389,874,-0.1046,-0.0172,
853728282,7,180,0.0389,874,-0.1046,-0.0172,
853852767,7,180,0.0389,874,-0.1046,-0.0172,
853915282,7,180,0.0389,874,-0.1046,-0.0172,
853978282,7,180,0.0389,874,-0.1046,-0.0172,
854040282,7,180,0.0389,874,-0.1046,-0.0172,
854162284,7,180,0.0389,874,-0.1046,-0.0172,
854223282,7,180,0.0389,874,-0.1046,-0.0172,
854286326,7,180,0.0389,874,-0.1046,-0.0172,
854348282,7,180,0.0389,874,-0.1046,-0.0172,
854474284,7,180,0.0389,874,-0.1046,-0.0172,
854535282,7,180,0.0389,874,-0.1046,-0.0172,
854662282,7,180,0.0389,874,-0.1046,-0.0172,
854724280,7,180,0.0389,874,-0.1046,-0.0172,
854913282,7,180,0.0389,874,-0.1046,-0.0172,
854974282,7,180,0.0389,874,-0.1046,-0.0172,
855035469,7,180,0.0389,874,-0.1046,-0.0172,
855098287,7,180,0.0389,874,-0.1046,-0.0172,
855164090,7,180,0.0389,874,-0.1046,-0.0172,
855225282,7,180,0.0389,874,-0.1046,-0.0172,
855287282,7,180,0.0389,874,-0.1046,-0.0172,
855476284,7,180,0.0389,874,-0.1046,-0.0172,
855599282,7,180,0.0389,874,-0.1046,-0.0172,
855662810,7,180,0.0389,874,-0.1046,-0.0172,
855725286,7,180,0.0389,874,-0.1046,-0.0172,
855789281,7,180,0.0389,874,-0.1046,-0.0172,
855851281,7,180,0.0389,874,-0.1046,-0.0172,
855911281,13,301,0.0432,223,-0.0039,0.001,
855971949,13,301,0.0432,223,-0.0039,0.001,
856097281,13,301,0.0432,223,-0.0039,0.001,
856220281,13,301,0.0432,223,-0.0039,0.001,
856535286,13,301,0.0432,223,-0.0039,0.001,
856600806,13,301,0.0432,223,-0.0039,0.001,
856725281,13,301,0.0432,223,-0.0039,0.001,
856785281,13,301,0.0432,223,-0.0039,0.001,
856847294,13,301,0.0432,223,-0.0039,0.001,
856972754,13,301,0.0432,223,-0.0039,0.001,
857163281,13,301,0.0432,223,-0.0039,0.001,
857226285,8,215,0.0372,816,-0.0041,-0.0016,
857288285,8,215,0.0372,816,-0.0041,-0.0016,
857537297,8,215,0.0372,816,-0.0041,-0.0016,
857662281,8,215,0.0372,816,-0.0041,-0.0016,
857723760,8,215,0.0372,816,-0.0041,-0.0016,
857786281,8,215,0.0372,816,-0.0041,-0.0016,
857846485,8,215,0.0372,816,-0.0041,-0.0016,
857973291,8,215,0.0372,816,-0.0041,-0.0016,
858158501,8,215,0.0372,816,-0.0041,-0.0016,
858284281,8,215,0.0372,816,-0.0041,-0.0016,
858344281,10,304,0.0329,715,-0.079,-0.0336,
858406281,10,304,0.0329,715,-0.079,-0.0336,
858535286,10,304,0.0329,715,-0.079,-0.0336,
858660281,10,304,0.0329,715,-0.079,-0.0336,
858723281,10,304,0.0329,715,-0.079,-0.0336,
858786596,10,304,0.0329,715,-0.079,-0.0336,
858850281,10,304,0.0329,715,-0.079,-0.0336,
858973281,10,304,0.0329,715,-0.079,-0.0336,
859036281,10,304,0.0329,715,-0.079,-0.0336,
859098993,10,304,0.0329,715,-0.079,-0.0336,
859223294,10,304,0.0329,715,-0.079,-0.0336,
859286269,10,304,0.0329,715,-0.079,-0.0336,
859348269,10,304,0.0329,715,-0.079,-0.0336,
859475269,10,304,0.0329,715,-0.079,-0.0336,
859599281,10,304,0.0329,715,-0.079,-0.0336,
859724799,10,304,0.0329,715,-0.079,-0.0336,
859788285,10,304,0.0329,715,-0.079,-0.0336,
859850281,10,304,0.0329,715,-0.079,-0.0336,
859912281,27,618,0.0437,372,-0.0064,0.0098,
860350321,27,618,0.0437,372,-0.0064,0.0098,
860598281,27,618,0.0437,372,-0.0064,0.0098,
860724281,27,618,0.0437,372,-0.0064,0.0098,
860848303,27,618,0.0437,372,-0.0064,0.0098,
860910281,27,618,0.0437,372,-0.0064,0.0098,
860974413,27,618,0.0437,372,-0.0064,0.0098,
861098281,27,618,0.0437,372,-0.0064,0.0098,
861159275,27,618,0.0437,372,-0.0064,0.0098,
861222281,27,618,0.0437,372,-0.0064,0.0098,
861285278,27,618,0.0437,372,-0.0064,0.0098,
861348283,27,618,0.0437,372,-0.0064,0.0098,
861410281,27,618,0.0437,372,-0.0064,0.0098,
861472281,27,618,0.0437,372,-0.0064,0.0098,
861536089,27,618,0.0437,372,-0.0064,0.0098,
861597278,13,236,0.0551,850,-0.925,-0.1686,
861660280,13,236,0.0551,850,-0.925,-0.1686,
861785281,13,236,0.0551,850,-0.925,-0.1686,
861848281,13,236,0.0551,850,-0.925,-0.1686,
862285281,13,236,0.0551,850,-0.925,-0.1686,
862409281,13,236,0.0551,850,-0.925,-0.1686,
862473281,31,505,0.0614,609,-0.0296,-0.0079,
862536285,31,505,0.0614,609,-0.0296,-0.0079,
862721281,31,505,0.0614,609,-0.0296,-0.0079,
862785500,31,505,0.0614,609,-0.0296,-0.0079,
862846944,31,505,0.0614,609,-0.0296,-0.0079,
862909281,31,505,0.0614,609,-0.0296,-0.0079,
862970281,31,505,0.0614,609,-0.0296,-0.0079,
863032281,31,505,0.0614,609,-0.0296,-0.0079,
863158601,31,505,0.0614,609,-0.0296,-0.0079,
863220281,31,505,0.0614,609,-0.0296,-0.0079,
863409281,31,505,0.0614,609,-0.0296,-0.0079,
863534275,31,505,0.0614,609,-0.0296,-0.0079,
863662281,31,505,0.0614,609,-0.0296,-0.0079,
863845275,31,505,0.0614,609,-0.0296,-0.0079,
863906281,31,505,0.0614,609,-0.0296,-0.0079,
864031281,31,505,0.0614,609,-0.0296,-0.0079,
864155286,31,505,0.0614,609,-0.0296,-0.0079,
864281281,31,505,0.0614,609,-0.0296,-0.0079,
864654281,16,198,0.0808,675,0.1136,0.0219,
864717205,16,198,0.0808,675,0.1136,0.0219,
864780282,-6,-107,0.0561,1023,-0.0038,-0.0005,
864842281,-6,-107,0.0561,1023,-0.0038,-0.0005,
864905286,63,748,0.0842,288,-0.0034,-0.001,
864966304,63,748,0.0842,288,-0.0034,-0.001,
865029596,63,748,0.0842,288,-0.0034,-0.001,
865281281,63,748,0.0842,288,-0.0034,-0.001,
865407281,63,748,0.0842,288,-0.0034,-0.001,
865472089,63,748,0.0842,288,-0.0034,-0.001,
865533281,63,748,0.0842,288,-0.0034,-0.001,
865655989,63,748,0.0842,288,-0.0034,-0.001,
865782076,63,748,0.0842,288,-0.0034,-0.001,
865908281,-25,-295,0.0847,742,0.0735,0.6741,
866283371,-25,-295,0.0847,742,0.0735,0.6741,
866410281,-25,-295,0.0847,742,0.0735,0.6741,
866471281,-25,-295,0.0847,742,0.0735,0.6741,
866593278,-25,-295,0.0847,742,0.0735,0.6741,
866721996,-25,-295,0.0847,742,0.0735,0.6741,
866783281,-25,-295,0.0847,742,0.0735,0.6741,
866843281,-25,-295,0.0847,742,0.0735,0.6741,
866969281,-25,-295,0.0847,742,0.0735,0.6741,
867032281,-25,-295,0.0847,742,0.0735,0.6741,
867094281,-25,-295,0.0847,742,0.0735,0.6741,
867154281,-25,-295,0.0847,742,0.0735,0.6741,
867215582,-25,-295,0.0847,742,0.0735,0.6741,
867464281,-25,-295,0.0847,742,0.0735,0.6741,
867528423,-25,-295,0.0847,742,0.0735,0.6741,
867654290,-25,-295,0.0847,742,0.0735,0.6741,
867777275,-25,-295,0.0847,742,0.0735,0.6741,
867838641,-25,-295,0.0847,742,0.0735,0.6741,
867963281,-25,-295,0.0847,742,0.0735,0.6741,
868211282,-25,-295,0.0847,742,0.0735,0.6741,
868335275,-25,-295,0.0847,742,0.0735,0.6741,
868396259,-25,-295,0.0847,742,0.0735,0.6741,
868460551,-25,-295,0.0847,742,0.0735,0.6741,
868524095,-25,-295,0.0847,742,0.0735,0.6741,
868710281,-25,-295,0.0847,742,0.0735,0.6741,
868772587,14,146,0.0959,994,-0.0037,-0.0708,
869023281,14,146,0.0959,994,-0.0037,-0.0708,
869086901,14,146,0.0959,994,-0.0037,-0.0708,
869214281,14,146,0.0959,994,-0.0037,-0.0708,
869276281,14,146,0.0959,994,-0.0037,-0.0708,
869338283,14,146,0.0959,994,-0.0037,-0.0708,
869651281,14,146,0.0959,994,-0.0037,-0.0708,
869714427,11,94,0.117,985,-0.0112,-0.0163,
869840286,11,94,0.117,985,-0.0112,-0.0163,
870089281,22,186,0.1183,320,0.0996,0.0158,
870152080,22,186,0.1183,320,0.0996,0.0158,
870525281,22,186,0.1183,320,0.0996,0.0158,
870586286,22,186,0.1183,320,0.0996,0.0158,
870650333,22,186,0.1183,320,0.0996,0.0158,
870834281,22,186,0.1183,320,0.0996,0.0158,
870963560,22,186,0.1183,320,0.0996,0.0158,
871147281,22,186,0.1183,320,0.0996,0.0158,
871275781,22,186,0.1183,320,0.0996,0.0158,
871399281,22,186,0.1183,320,0.0996,0.0158,
871462282,22,186,0.1183,320,0.0996,0.0158,
871650281,22,186,0.1183,320,0.0996,0.0158,
871713281,22,186,0.1183,320,0.0996,0.0158,
871836281,22,186,0.1183,320,0.0996,0.0158,
872086281,27,163,0.1656,951,2.1791,0.4066,
872149281,27,163,0.1656,951,2.1791,0.4066,
872210584,27,163,0.1656,951,2.1791,0.4066,
872275280,27,163,0.1656,951,2.1791,0.4066,
872337384,27,163,0.1656,951,2.1791,0.4066,
872398278,27,163,0.1656,951,2.1791,0.4066,
872459278,27,191,0.1414,979,-0.053,-0.0095,
872523421,27,191,0.1414,979,-0.053,-0.0095,
872585286,27,191,0.1414,979,-0.053,-0.0095,
872834563,27,191,0.1414,979,-0.053,-0.0095,
872896286,27,191,0.1414,979,-0.053,-0.0095,
872958267,21,120,0.175,1046,-0.0529,-0.0072,
873146465,21,120,0.175,1046,-0.0529,-0.0072,
873208286,19,161,0.118,1089,-0.0172,-0.3089,
873332328,19,161,0.118,1089,-0.0172,-0.3089,
873458500,19,161,0.118,1089,-0.0172,-0.3089,
873520286,19,161,0.118,1089,-0.0172,-0.3089,
873708281,19,161,0.118,1089,-0.0172,-0.3089,
873770586,19,161,0.118,1089,-0.0172,-0.3089,
873895275,19,161,0.118,1089,-0.0172,-0.3089,
873956281,19,161,0.118,1089,-0.0172,-0.3089,
874022281,19,161,0.118,1089,-0.0172,-0.3089,
874146275,19,161,0.118,1089,-0.0172,-0.3089,
874210281,19,138,0.1377,1150,-0.1635,-0.0349,
874337281,19,138,0.1377,1150,-0.1635,-0.0349,
874398495,19,138,0.1377,1150,-0.1635,-0.0349,
874523281,19,138,0.1377,1150,-0.1635,-0.0349,
874586110,19,138,0.1377,1150,-0.1635,-0.0349,
874649281,19,138,0.1377,1150,-0.1635,-0.0349,
874710276,19,138,0.1377,1150,-0.1635,-0.0349,
874771286,19,138,0.1377,1150,-0.1635,-0.0349,
875146281,19,138,0.1377,1150,-0.1635,-0.0349,
875209281,19,138,0.1377,1150,-0.1635,-0.0349,
875272281,19,138,0.1377,1150,-0.1635,-0.0349,
875335278,19,138,0.1377,1150,-0.1635,-0.0349,
875398281,19,138,0.1377,1150,-0.1635,-0.0349,
875647278,19,138,0.1377,1150,-0.1635,-0.0349,
876147281,19,138,0.1377,1150,-0.1635,-0.0349,
876647283,19,138,0.1377,1150,-0.1635,-0.0349,
876771281,19,138,0.1377,1150,-0.1635,-0.0349,
876834281,19,138,0.1377,1150,-0.1635,-0.0349,
876895278,19,138,0.1377,1150,-0.1635,-0.0349,
876959286,19,138,0.1377,1150,-0.1635,-0.0349,
877085290,19,138,0.1377,1150,-0.1635,-0.0349,
877397281,19,138,0.1377,1150,-0.1635,-0.0349,
877522041,12,131,0.0916,1197,0.0858,0.0175,
877583275,34,237,0.1435,1091,0.0052,-0.0081,
877646281,34,237,0.1435,1091,0.0052,-0.0081,
877833789,20,128,0.1562,1173,0.047,0.0066,
877895275,20,128,0.1562,1173,0.047,0.0066,
878020282,-10,-51,0.1961,1165,0.0233,0.0125,
878144279,-10,-51,0.1961,1165,0.0233,0.0125,
878204275,-10,-51,0.1961,1165,0.0233,0.0125,
878333281,-10,-51,0.1961,1165,0.0233,0.0125,
878394281,-10,-51,0.1961,1165,0.0233,0.0125,
878456204,-10,-51,0.1961,1165,0.0233,0.0125,
878519096,-10,-51,0.1961,1165,0.0233,0.0125,
878580281,23,111,0.2072,943,-0.2706,-0.052,
878643281,23,111,0.2072,943,-0.2706,-0.052,
878897281,44,205,0.2146,227,0.2046,0.0365,
878958286,44,205,0.2146,227,0.2046,0.0365,
879019281,44,205,0.2146,227,0.2046,0.0365,
879080218,28,120,0.2333,907,-0.0146,-0.0005,
879144286,28,120,0.2333,907,-0.0146,-0.0005,
879331281,28,120,0.2333,907,-0.0146,-0.0005,
879517281,46,283,0.1625,384,0.2417,0.0384,
879645281,27,130,0.2077,1016,0.0226,0.0041,
879708651,27,130,0.2077,1016,0.0226,0.0041,
879833281,27,130,0.2077,1016,0.0226,0.0041,
879957281,27,130,0.2077,1016,0.0226,0.0041,
880021060,27,130,0.2077,1016,0.0226,0.0041,
880085281,21,116,0.181,1022,-0.269,-0.0514,
880458281,21,116,0.181,1022,-0.269,-0.0514,
880519281,29,116,0.25,284,-0.2259,-0.0566,
880646310,29,116,0.25,284,-0.2259,-0.0566,
880708281,29,116,0.25,284,-0.2259,-0.0566,
880768875,29,116,0.25,284,-0.2259,-0.0566,
880893281,29,116,0.25,284,-0.2259,-0.0566,
880957286,29,116,0.25,284,-0.2259,-0.0566,
881144281,29,116,0.25,284,-0.2259,-0.0566,
881269540,209,743,0.2813,271,0.0312,0.0305,
881392282,209,743,0.2813,271,0.0312,0.0305,
881578038,209,743,0.2813,271,0.0312,0.0305,
881701281,209,743,0.2813,271,0.0312,0.0305,
881825281,209,743,0.2813,271,0.0312,0.0305,
881892476,209,743,0.2813,271,0.0312,0.0305,
882015281,209,743,0.2813,271,0.0312,0.0305,
882076281,209,743,0.2813,271,0.0312,0.0305,
882137734,209,743,0.2813,271,0.0312,0.0305,
882205175,183,664,0.2756,857,0.0172,0.0055,
882267281,36,165,0.2182,993,-0.0059,-0.0024,
882329281,36,165,0.2182,993,-0.0059,-0.0024,
882390299,36,165,0.2182,993,-0.0059,-0.0024,
882517278,36,165,0.2182,993,-0.0059,-0.0024,
882578121,36,165,0.2182,993,-0.0059,-0.0024,
882701121,42,283,0.1484,348,0.1016,0.027,
882887283,42,283,0.1484,348,0.1016,0.027,
883076953,42,283,0.1484,348,0.1016,0.027,
883203287,42,283,0.1484,348,0.1016,0.027,
883328282,35,234,0.1496,921,0.0309,0.022,
883455525,35,234,0.1496,921,0.0309,0.022,
883763570,35,234,0.1496,921,0.0309,0.022,
883888889,35,234,0.1496,921,0.0309,0.022,
884015282,35,234,0.1496,921,0.0309,0.022,
884138287,35,234,0.1496,921,0.0309,0.022,
884199282,27,140,0.1929,1019,-0.0057,-0.0155,
884261282,27,140,0.1929,1019,-0.0057,-0.0155,
884326282,27,140,0.1929,1019,-0.0057,-0.0155,
884388246,27,140,0.1929,1019,-0.0057,-0.0155,
884577281,30,140,0.2143,1025,3.2868,0.6023,
884641281,30,140,0.2143,1025,3.2868,0.6023,
884764275,30,140,0.2143,1025,3.2868,0.6023,
884891089,30,140,0.2143,1025,3.2868,0.6023,
885078274,30,140,0.2143,1025,3.2868,0.6023,
885140281,30,140,0.2143,1025,3.2868,0.6023,
885265281,30,140,0.2143,1025,3.2868,0.6023,
885329618,30,140,0.2143,1025,3.2868,0.6023,
885390277,30,140,0.2143,1025,3.2868,0.6023,
885451282,30,140,0.2143,1025,3.2868,0.6023,
885639385,30,140,0.2143,1025,3.2868,0.6023,
885701286,30,140,0.2143,1025,3.2868,0.6023,
885762281,30,140,0.2143,1025,3.2868,0.6023,
885826267,26,139,0.1871,741,-0.0698,-0.015,
885887281,26,139,0.1871,741,-0.0698,-0.015,
885950573,26,139,0.1871,741,-0.0698,-0.015,
886074281,26,139,0.1871,741,-0.0698,-0.015,
886136286,26,139,0.1871,741,-0.0698,-0.015,
886198281,26,139,0.1871,741,-0.0698,-0.015,
886262243,26,139,0.1871,741,-0.0698,-0.015,
886324282,26,139,0.1871,741,-0.0698,-0.015,
886449281,27,166,0.1627,1009,0.108,1.835,
886510281,27,166,0.1627,1009,0.108,1.835,
886636286,27,166,0.1627,1009,0.108,1.835,
886700090,27,166,0.1627,1009,0.108,1.835,
886761281,27,166,0.1627,1009,0.108,1.835,
886823281,29,251,0.1155,944,-0.07,0.0788,
886887491,29,251,0.1155,944,-0.07,0.0788,
887200064,40,259,0.1544,929,1.4471,0.2792,
887385281,40,259,0.1544,929,1.4471,0.2792,
887447281,40,259,0.1544,929,1.4471,0.2792,
887510968,32,187,0.1711,1017,-0.0066,-0.001,
887699281,32,187,0.1711,1017,-0.0066,-0.001,
887824989,32,187,0.1711,1017,-0.0066,-0.001,
887887286,32,187,0.1711,1017,-0.0066,-0.001,
887950281,32,187,0.1711,1017,-0.0066,-0.001,
888013281,37,165,0.2242,1088,-0.0873,0.0028,
888139505,37,165,0.2242,1088,-0.0873,0.0028,
888200476,37,165,0.2242,1088,-0.0873,0.0028,
888325281,37,165,0.2242,1088,-0.0873,0.0028,
888386281,37,165,0.2242,1088,-0.0873,0.0028,
888449049,37,165,0.2242,1088,-0.0873,0.0028,
888510275,37,165,0.2242,1088,-0.0873,0.0028,
888575281,37,165,0.2242,1088,-0.0873,0.0028,
888947281,37,165,0.2242,1088,-0.0873,0.0028,
889073467,28,135,0.2074,1074,0.0251,0.0071,
889263337,28,135,0.2074,1074,0.0251,0.0071,
889325281,28,135,0.2074,1074,0.0251,0.0071,
889385844,28,135,0.2074,1074,0.0251,0.0071,
889452281,28,135,0.2074,1074,0.0251,0.0071,
889513281,28,135,0.2074,1074,0.0251,0.0071,
889697268,28,135,0.2074,1074,0.0251,0.0071,
889823281,28,135,0.2074,1074,0.0251,0.0071,
889884281,28,135,0.2074,1074,0.0251,0.0071,
889947281,28,135,0.2074,1074,0.0251,0.0071,
890136302,28,135,0.2074,1074,0.0251,0.0071,
890260281,28,135,0.2074,1074,0.0251,0.0071,
890449281,28,135,0.2074,1074,0.0251,0.0071,
890512281,28,135,0.2074,1074,0.0251,0.0071,
890573281,29,183,0.1585,1197,-1.6545,-0.3324,
890634447,29,183,0.1585,1197,-1.6545,-0.3324,
890697294,13,84,0.1548,705,-0.02,-0.0035,
890758275,13,84,0.1548,705,-0.02,-0.0035,
890949506,13,84,0.1548,705,-0.02,-0.0035,
891012281,13,84,0.1548,705,-0.02,-0.0035,
891073286,26,181,0.1436,1221,-0.0957,0.0134,
891135281,26,181,0.1436,1221,-0.0957,0.0134,
891197284,26,181,0.1436,1221,-0.0957,0.0134,
891259994,26,181,0.1436,1221,-0.0957,0.0134,
891383281,26,181,0.1436,1221,-0.0957,0.0134,
891508281,26,181,0.1436,1221,-0.0957,0.0134,
891574831,26,181,0.1436,1221,-0.0957,0.0134,
891760281,26,181,0.1436,1221,-0.0957,0.0134,
891821287,26,181,0.1436,1221,-0.0957,0.0134,
892007281,26,181,0.1436,1221,-0.0957,0.0134,
892069284,76,751,0.1012,259,-0.0375,-0.0113,
892131281,76,751,0.1012,259,-0.0375,-0.0113,
892197284,76,751,0.1012,259,-0.0375,-0.0113,
892257275,76,751,0.1012,259,-0.0375,-0.0113,
892320281,76,751,0.1012,259,-0.0375,-0.0113,
892381281,76,751,0.1012,259,-0.0375,-0.0113,
892510607,76,751,0.1012,259,-0.0375,-0.0113,
892572286,76,751,0.1012,259,-0.0375,-0.0113,
892634281,76,751,0.1012,259,-0.0375,-0.0113,
892696284,22,156,0.141,1225,-0.0569,0.0091,
892759281,22,156,0.141,1225,-0.0569,0.0091,
892823603,22,156,0.141,1225,-0.0569,0.0091,
893134278,29,213,0.1362,1125,0.1519,0.0214,
893260281,109,898,0.1214,326,0.0298,0.0062,
893321281,109,898,0.1214,326,0.0298,0.0062,
893446278,109,898,0.1214,326,0.0298,0.0062,
893572281,109,898,0.1214,326,0.0298,0.0062,
893634281,109,898,0.1214,326,0.0298,0.0062,
893697329,18,158,0.1139,1258,-0.1851,-0.0363,
893822281,18,158,0.1139,1258,-0.1851,-0.0363,
893884281,18,158,0.1139,1258,-0.1851,-0.0363,
894010281,18,158,0.1139,1258,-0.1851,-0.0363,
894071550,18,158,0.1139,1258,-0.1851,-0.0363,
894132286,18,158,0.1139,1258,-0.1851,-0.0363,
894193275,18,158,0.1139,1258,-0.1851,-0.0363,
894255281,18,158,0.1139,1258,-0.1851,-0.0363,
894385963,18,158,0.1139,1258,-0.1851,-0.0363,
894448269,18,158,0.1139,1258,-0.1851,-0.0363,
894509273,18,158,0.1139,1258,-0.1851,-0.0363,
894636121,18,158,0.1139,1258,-0.1851,-0.0363,
894698762,18,158,0.1139,1258,-0.1851,-0.0363,
894885281,18,158,0.1139,1258,-0.1851,-0.0363,
895009278,18,158,0.1139,1258,-0.1851,-0.0363,
895072281,18,158,0.1139,1258,-0.1851,-0.0363,
895262281,18,158,0.1139,1258,-0.1851,-0.0363,
895324903,18,158,0.1139,1258,-0.1851,-0.0363,
895386275,18,158,0.1139,1258,-0.1851,-0.0363,
895448281,18,158,0.1139,1258,-0.1851,-0.0363,
895513281,18,158,0.1139,1258,-0.1851,-0.0363,
895637560,18,158,0.1139,1258,-0.1851,-0.0363,
895698347,18,158,0.1139,1258,-0.1851,-0.0363,
895760281,18,158,0.1139,1258,-0.1851,-0.0363,
895885281,18,158,0.1139,1258,-0.1851,-0.0363,
896135281,18,158,0.1139,1258,-0.1851,-0.0363,
896197281,18,158,0.1139,1258,-0.1851,-0.0363,
896260441,18,158,0.1139,1258,-0.1851,-0.0363,
896322281,18,158,0.1139,1258,-0.1851,-0.0363,
896449287,18,158,0.1139,1258,-0.1851,-0.0363,
896573278,-31,-208,0.149,791,0.1021,0.0215,
896637281,-31,-208,0.149,791,0.1021,0.0215,
896697281,19,155,0.1226,1226,-0.1047,-0.0207,
896760286,19,155,0.1226,1226,-0.1047,-0.0207,
